  0.000000    0.48099295342359    2.28494697421852   -1.83725011603194    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000  
  0.010000    0.48104352452042    2.28427242804989   -1.83706101776221   -0.00588954161234    0.00483321776004   -0.00586608920605    0.00019816851010   -0.00034158316550  
  0.020000    0.48119517747319    2.28224965302388   -1.83649322292563   -0.01178237507774    0.00966622195806   -0.01173186517918    0.00079243679545   -0.00136505963719  
  0.030000    0.48144773137825    2.27888123805446   -1.83554523458734   -0.01768177029117    0.01449882513319   -0.01759704124539    0.00178209263693   -0.00306661839130  
  0.040000    0.48180088509372    2.27417149291409   -1.83421456833127   -0.02359095337431    0.01933089171084   -0.02346138350474    0.00316594739973   -0.00543993449298  
  0.050000    0.48225421778434    2.26812644061392   -1.83249776791740   -0.02951308514483    0.02416236315890   -0.02932473636234    0.00494233366916   -0.00847620903003  
  0.060000    0.48280718968106    2.26075380674921   -1.83039042709093   -0.03545124000988    0.02899328220801   -0.03518704704141    0.00710910202052   -0.01216422457530  
  0.070000    0.48345914305231    2.25206300582265   -1.82788721743307   -0.04140838541990    0.03382381583799   -0.04104838875475    0.00966361700171   -0.01649041573749  
  0.080000    0.48420930338298    2.24206512456304   -1.82498192211237   -0.04738736201494    0.03865427674430   -0.04690898222409    0.01260275242820   -0.02143895424109  
  0.090000    0.48505678075641    2.23077290226009   -1.82166747536615   -0.05339086459017    0.04348514301306   -0.05276921525294    0.01592288610978   -0.02699184786178  
  0.100000    0.48600057143363    2.21820070814060   -1.81793600751241   -0.05942142400096    0.04831707575029   -0.05862966007783    0.01961989414656   -0.03312905243510  
  0.110000    0.48703955962379    2.20436451581586   -1.81377889526475   -0.06548139012099    0.05315093443093   -0.06449108824452    0.02368914494905   -0.03982859605480  
  0.120000    0.48817251943843    2.18928187483418   -1.80918681709632   -0.07157291595861    0.05798778975477   -0.07035448278045    0.02812549315146   -0.04706671448312  
  0.130000    0.48939811702225    2.17297187937771   -1.80414981337347   -0.07769794302796    0.06282893382110   -0.07622104746117    0.03292327360083   -0.05481799670975  
  0.140000    0.49071491285177    2.15545513414740   -1.79865735095577   -0.08385818806199    0.06767588745907   -0.08209221299730    0.03807629561522   -0.06305553952013  
  0.150000    0.49212136419321    2.13675371748537   -1.79269839193692   -0.09005513114412    0.07253040457898   -0.08796963999925    0.04357783771268   -0.07175110986711  
  0.160000    0.49361582771019    2.11689114178928   -1.78626146618048   -0.09629000532492    0.07739447343819   -0.09385521860907    0.04942064301904   -0.08087531378410  
  0.170000    0.49519656221148    2.09589231127910   -1.77933474728556   -0.10256378777882    0.08227031474554   -0.09975106472171    0.05559691556603   -0.09039777053269  
  0.180000    0.49686173152865    2.07378347718243   -1.77190613160069   -0.10887719254448    0.08716037655894   -0.10565951275273    0.06209831769245   -0.10028729064375  
  0.190000    0.49860940751327    2.05059219041091   -1.76396331988920   -0.11523066488079    0.09206732596236   -0.11158310494377    0.06891596875941   -0.11051205648862  
  0.200000    0.50043757314281    2.02634725180635   -1.75549390123671   -0.12162437725822    0.09699403753988   -0.11752457723258    0.07604044538683   -0.12103980400633  
  0.210000    0.50234412572470    2.00107866004192   -1.74648543878039   -0.12805822699370    0.10194357869626   -0.12348684174903    0.08346178341125   -0.13183800421361  
  0.220000    0.50432688018734    1.97481755727024   -1.73692555683136   -0.13453183552476    0.10691919190475   -0.12947296603341    0.09116948175621   -0.14287404313705  
  0.230000    0.50638357244734    1.94759617261735   -1.72680202895495   -0.14104454930707    0.11192427399341   -0.13548614910703    0.09915250839425   -0.15411539883103  
  0.240000    0.50851186284205    1.91944776362794   -1.71610286656960   -0.14759544230797    0.11696235261140   -0.14152969455818    0.10739930856565   -0.16552981418013  
  0.250000    0.51070933961654    1.89040655577488   -1.70481640762335   -0.15418332005684    0.12203706004473   -0.14760698083794    0.11589781540275   -0.17708546423114  
  0.260000    0.51297352245454    1.86050768015245   -1.69293140490694   -0.16080672520274    0.12715210457880   -0.15372142899018    0.12463546308983   -0.18875111685633  
  0.270000    0.51530186604293    1.82978710948003   -1.68043711356555   -0.16746394451888    0.13231123963008   -0.15987646806834    0.13359920266826   -0.20049628561606  
  0.280000    0.51769176365973    1.79828159255001   -1.66732337737557   -0.17415301728391    0.13751823089312   -0.16607549851719    0.14277552057456   -0.21229137376477  
  0.290000    0.52014055077593    1.76602858726004   -1.65358071336023   -0.18087174496067    0.14277682177050   -0.17232185382130    0.15215045997468   -0.22410780842841  
  0.300000    0.52264550866187    1.73306619237690   -1.63920039432660   -0.18761770208449    0.14809069737230   -0.17861876074264    0.16170964493340   -0.23591816407345  
  0.310000    0.52520386798928    1.69943307818543   -1.62417452891800   -0.19438824826562    0.15346344738856   -0.18496929848789    0.17143830743097   -0.24769627448652  
  0.320000    0.52781281242078    1.66516841618193   -1.60849613878890   -0.20118054120321    0.15889852815173   -0.19137635716072    0.18132131721238   -0.25941733258842  
  0.330000    0.53046948217893    1.63031180797770   -1.59215923252446   -0.20799155060263    0.16439922421755   -0.19784259586624    0.19134321442705   -0.27105797751611  
  0.340000    0.53317097758770    1.59490321358335   -1.57515887594394   -0.21481807288256    0.16996860980085   -0.20437040084332    0.20148824498884   -0.28259636852012  
  0.350000    0.53591436257972    1.55898287924978   -1.55749125844582   -0.22165674655441    0.17560951040801   -0.21096184400555    0.21174039855830   -0.29401224534132  
  0.360000    0.53869666816330    1.52259126504595   -1.53915375507284   -0.22850406815343    0.18132446500980   -0.21761864227345    0.22208344902159   -0.30528697485004  
