  0.000000    0.68253262011483   -3.41993553969987    2.84611803005088   -5.01114306044216    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000  
  0.010000    0.68237431116762   -3.41942885297450    2.84517256233781   -5.00894900103263    0.05959822313228   -0.01238080170767   -0.00072924324573   -0.00070104025026   -0.00002070201547  
  0.020000    0.68189938028512   -3.41790924587073    2.84233703930334   -5.00236952405974    0.11913358016209   -0.02476314189012   -0.00291513845512   -0.00280012148135   -0.00016530447630  
  0.030000    0.68110781645363   -3.41537807685214    2.83761410358770   -4.99141273735162    0.17854331146800   -0.03714841534311   -0.00655218900273   -0.00628515578657   -0.00055615318141  
  0.040000    0.67999960500308   -3.41183760751549    2.83100816730531   -4.97609216739565    0.23776487015435   -0.04953773094661   -0.01163125699913   -0.01113609856372   -0.00131250135557  
  0.050000    0.67857473309912   -3.40729099883479    2.82252542347735   -4.95642677916336    0.29673602782415   -0.06193177229931   -0.01813959788005   -0.01732510045049   -0.00254900498502  
  0.060000    0.67683319735878   -3.40174230591865    2.81217386176216   -4.93244100319751    0.35539497964554   -0.07433066262760   -0.02606090855200   -0.02481671818718   -0.00437426761469  
  0.070000    0.67477501351670   -3.39519647129653    2.79996328821129   -4.90416476930159    0.41368044847926   -0.08673383533352   -0.03537538881734   -0.03356818257988   -0.00688945029000  
  0.080000    0.67240022804967   -3.38765931675385    2.78590534870614   -4.87163354599555    0.47153178783704   -0.09913991149490   -0.04605981572677   -0.04352972124479   -0.01018696164807  
  0.090000    0.66970893164826   -3.37913753373993    2.77001355566047   -4.83488838473358    0.52888908344345   -0.11154658556825   -0.05808763043413   -0.05464493334243   -0.01434924232787  
  0.100000    0.66670127440625   -3.36963867237737    2.75230331750834   -4.79397596772225    0.58569325317787   -0.12395052047040   -0.07142903705914   -0.06685121306461   -0.01944765688682  
  0.110000    0.66337748258191   -3.35917112910471    2.73279197043657   -4.74894865803198    0.64188614517695   -0.13634725313018   -0.08605111299765   -0.08008021822105   -0.02554150529069  
  0.120000    0.65973787676966   -3.34774413298886    2.71149881176509   -4.69986455056307    0.69741063388300   -0.14873111150642   -0.10191793005763   -0.09425837988940   -0.03267716479822  
  0.130000    0.65578289130642   -3.33536773074685    2.68844513432962   -4.64678752231130    0.75221071382874   -0.16109514396470   -0.11899068574231   -0.10930744874725   -0.04088737170242  
  0.140000    0.65151309472446   -3.32205277052014    2.66365426117770   -4.58978728027765    0.80623159095498   -0.17343106179336   -0.13722784394980   -0.12514507339880   -0.05019065093269  
  0.150000    0.64692921105162   -3.30781088444827    2.63715157985345   -4.52893940528434    0.85941977126381   -0.18572919552027   -0.15658528431267   -0.14168540574645   -0.06059089997991  
  0.160000    0.64203214175038   -3.29265447009114    2.60896457551757   -4.46432538989554    0.91172314661710   -0.19797846556650   -0.17701645936012   -0.15883972824009   -0.07207713199706  
  0.170000    0.63682298808001   -3.27659667075265    2.57912286212823   -4.39603266859611    0.96309107749702   -0.21016636764335   -0.19847255865085   -0.17651709766669   -0.08462338126662  
  0.180000    0.63130307366043   -3.25965135476066    2.54765821089513   -4.32415463835753    1.01347447255356   -0.22227897316525   -0.22090267899686   -0.19462500002113   -0.09818877253119  
  0.190000    0.62547396701278   -3.24183309376075    2.51460457521406   -4.24879066771539    1.06282586477194   -0.23430094481501   -0.24425399987624   -0.21307001092713   -0.11271775397183  
  0.200000    0.61933750385008   -3.22315714008329    2.47999811129251   -4.17004609249976    1.11109948410161   -0.24621556726006   -0.26847196311775   -0.23175845605565   -0.12814049190857  
  0.210000    0.61289580889151   -3.20363940324520    2.44387719368797   -4.08803219639646    1.15825132639774   -0.25800479288098   -0.29350045593157   -0.25059706601615   -0.14437342360570  
  0.220000    0.60615131697639   -3.18329642564946    2.40628242500014   -4.00286617457518    1.20423921853529   -0.26964930223712   -0.31928199635801   -0.26949362027466   -0.16131996290941  
  0.230000    0.59910679325799   -3.16214535754644    2.36725663898601   -3.91467107869825    1.24902287956592   -0.28112857885981   -0.34575792021063   -0.28835757477999   -0.17887135184361  
  0.240000    0.59176535226330   -3.14020393132263    2.32684489640173   -3.82357574172158    1.29256397779777   -0.29242099783351   -0.37286856860083   -0.30710066815383   -0.19690764975847  
  0.250000    0.58413047561326   -3.11749043518241    2.28509447291872   -3.72971468101600    1.33482618368901   -0.30350392749929   -0.40055347514780   -0.32563750152199   -0.21529885017988  
  0.260000    0.57620602820740   -3.09402368628976    2.24205483851112   -3.63322797847195    1.37577521845629   -0.31435384349537   -0.42875155200087   -0.34388608732785   -0.23390611416390  
  0.270000    0.56799627268848   -3.06982300343629    2.19777762776935   -3.53426113640238    1.41537889831062   -0.32494645423626   -0.45740127382974   -0.36176836277522   -0.25258310772946  
  0.280000    0.55950588201580   -3.04490817930247    2.15231660065757   -3.43296490822665    1.45360717424406   -0.33525683682747   -0.48644085897228   -0.37921066389099   -0.27117742984046  
  0.290000    0.55073994999053   -3.01929945237815    2.10572759330241   -3.32949510309989    1.49043216730216   -0.34525958231622   -0.51580844696861   -0.39614415657673   -0.28953211644393  
  0.300000    0.54170399959215   -2.99301747860815    2.05806845847491   -3.22401236384812    1.52582819928829   -0.35492894909267   -0.54544227175382   -0.41250522142778   -0.30748720525644  
  0.310000    0.53240398900267   -2.96608330282786    2.00939899550668   -3.11668191777507    1.55977181885809   -0.36423902317987   -0.57528082982994   -0.42823578953501   -0.32488134533263  
