0	0.01415188366842334
1	0.012980220670236664
2	0.012493815417070741
3	0.011994949784776034
4	0.011557542768718676
5	0.011285908339512072
6	0.011110478828041876
7	0.01092302574251576
8	0.010731638666916593
9	0.010588323058087505
10	0.010493667333005989
11	0.010395635205509965
12	0.010274736264387893
13	0.010159114572991953
14	0.010075565404349607
15	0.010011168562381094
16	0.00993429146209637
17	0.009844560459191092
18	0.009766105454318375
19	0.00970625796489503
20	0.009644715903904618
21	0.009569173772843022
22	0.009492906508483475
23	0.009429772814802687
24	0.009372290568783092
25	0.009307104123425038
26	0.009237820313348119
27	0.00917583080393496
28	0.009121174131981656
29	0.009064746531105491
30	0.009004748662324667
31	0.008948407017900001
32	0.008899543380349572
33	0.008853935228475556
34	0.008807921730439228
35	0.008764135720877525
36	0.008726355080899197
37	0.008693620216108073
38	0.008662456068855198
39	0.008632293607677881
40	0.008605338149688876
41	0.008582333260212504
42	0.008561345114595878
43	0.008540727439475319
44	0.008521098298148214
45	0.008503711112094005
46	0.008488310882414456
47	0.008473634716574498
48	0.008459303933859897
49	0.008446096139324654
50	0.008434527460704604
51	0.00842410956118157
52	0.008414207862509968
53	0.008404955557206644
54	0.008396895178579089
55	0.008390088577569814
56	0.008384061981447099
57	0.008378513471643506
58	0.008373621343597116
59	0.008369579909401846
60	0.008366185679923968
61	0.008363081026433598
62	0.00836019282636154
63	0.00835769259917607
64	0.008355621231010748
65	0.00835379373436093
66	0.008352077545638338
67	0.008350553248518765
68	0.008349322876876382
69	0.008348313225589238
70	0.008347378040832154
71	0.008346493280306738
72	0.008345728186650322
73	0.0083450760692304
74	0.00834443661131941
75	0.008343756345574858
76	0.008343079384427406
77	0.008342441281017831
78	0.00834180170182629
79	0.008341117406745853
80	0.00834041146825166
81	0.008339723504051618
82	0.00833904160157309
83	0.008338332659468546
84	0.008337604783539298
85	0.008336891237210875
86	0.00833619586515443
87	0.0083354988524702
88	0.008334802031922939
89	0.008334128373477124
90	0.00833348320096119
91	0.008332849799339117
92	0.008332221361109619
93	0.00833160856942234
94	0.00833101481831835
95	0.008330428621065908
96	0.008329843835856396
97	0.008329267285972951
98	0.008328702338413194
99	0.008328141540562817
100	0.00832757972571188
101	0.008327020780134746
102	0.00832646742845129
103	0.008325915482359536
104	0.008325362031603938
105	0.008324810412007343
106	0.0083242634982857
107	0.008323719125084703
108	0.008323175244013619
109	0.008322633711330825
110	0.00832209607382749
111	0.008321560405146679
112	0.008321024812417288
113	0.008320490209983296
114	0.008319957664628097
115	0.008319426264412622
116	0.008318895314903383
117	0.008318366008223336
118	0.00831783947172366
119	0.008317315272788239
120	0.008316792971772874
121	0.008316273313596037
122	0.008315756965279662
123	0.008315243628713912
124	0.00831473310778517
125	0.008314225984900288
126	0.008313722726898317
127	0.008313223153830793
128	0.008312727197213444
129	0.008312235342237344
130	0.008311748000551837
131	0.008311265156947701
132	0.008310786870674549
133	0.00831031351355662
134	0.008309845336581634
135	0.008309382297754448
136	0.008308924439175046
137	0.008308472026422946
138	0.008308025242133366
139	0.008307584098807422
140	0.008307148698640722
141	0.008306719289002954
142	0.008306296054000904
143	0.008305879081187415
144	0.008305468521632338
145	0.008305064591146093
146	0.008304667421898226
147	0.008304277065581568
148	0.008303893616836332
149	0.008303517202866222
150	0.00830314788802152
151	0.008302785695145998
152	0.008302430685088708
153	0.00830208293538464
154	0.008301742480511085
155	0.008301409336438045
156	0.008301083544189413
157	0.008300765142405166
158	0.008300454131452325
159	0.008300150496613123
160	0.008299854235755024
161	0.008299565338287901
162	0.008299283764984814
163	0.008299009467447415
164	0.008298742402052233
165	0.008298482513995157
166	0.00829822972956224
167	0.008297983971575834
168	0.008297745165689346
169	0.008297513228011673
170	0.008297288061758194
171	0.008297069568165656
172	0.008296857648881955
173	0.008296652197360876
174	0.008296453098539509
175	0.008296260236519738
176	0.008296073494131175
177	0.008295892747682656
178	0.008295717869180002
179	0.008295548731418691
180	0.00829538520655567
181	0.008295227162692926
182	0.008295074465894748
183	0.008294926983063954
